"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","de"
"216144","TATDN1","CHM13_G0054800","CHM13_T0212492","transcript","216144",4.53798149719293,0.0107266828911252,0.565154536338399,2.18205072669152
"216981","PHF20L1","CHM13_G0054908","CHM13_T0213329","transcript","216981",0.449212888950209,0.0395507099648391,0.697135294154832,-1.15452877231852
"217271","TRAPPC9","CHM13_G0054976","CHM13_T0213619","transcript","217271",0.39180617776482,0.0326144598576495,0.694876725283834,-1.3517879495524
"217385","DENND3","CHM13_G0054992","CHM13_T0213732","transcript","217385",0.471598246379638,0.0326144598576495,0.694876725283834,-1.08436974116702
"217674","AC067930.5","CHM13_G0055076","CHM13_T0214021","transcript","217674",0.362375658687492,0.00868143890885831,0.531730004526183,-1.46444204422245
"217676","EEF1D","CHM13_G0055078","CHM13_T0214023","transcript","217676",4.18387989264268,0.0290051228192731,0.694876725283834,2.06484143648545
"217830","PUF60","CHM13_G0055096","CHM13_T0214175","transcript","217830",2.93620561230657,0.0231801540053127,0.694876725283834,1.55395299865408
"217886","PARP10","CHM13_G0055106","CHM13_T0214232","transcript","217886",0.424221440503509,0.0326144598576497,0.694876725283834,-1.23711055717211
"218232","RPL8","CHM13_G0055168","CHM13_T0214578","transcript","218232",0.15972622213692,0.039350216446115,0.696233330268785,-2.64632691650629
"218344","CBWD1","CHM13_G0055192","CHM13_T0214689","transcript","218344",3.05493816071407,0.0498382053896838,0.743046244134688,1.61114317672679
"218595","GLIS3","CHM13_G0055237","CHM13_T0214937","transcript","218595",0.395180853572419,0.000688410560981123,0.19101542501202,-1.33941504453679
"218608","SLC1A1","CHM13_G0055243","CHM13_T0214950","transcript","218608",0.36373442060494,0.008793638101108,0.532034035200849,-1.45904263874915
"218640","RCL1","CHM13_G0055253","CHM13_T0214982","transcript","218640",2.42017791585801,0.00770326605823457,0.513722128602664,1.27511310902514
"218747","UHRF2","CHM13_G0055299","CHM13_T0215089","transcript","218747",2.36675265966593,0.0334302940898974,0.694876725283834,1.2429089433693
"219355","PLAA","CHM13_G0055541","CHM13_T0215696","transcript","219355",2.01724955067431,0.0378837660921099,0.694876725283834,1.01238956845771
"219368","IFT74","CHM13_G0055542","CHM13_T0215709","transcript","219368",2.54472237211767,0.0343379476140186,0.694876725283834,1.34750826761052
"219478","APTX","CHM13_G0055603","CHM13_T0215816","transcript","219478",3.93622954706839,3.17505770539572e-05,0.131410084561256,1.97681435603305
"219541","BAG1","CHM13_G0055614","CHM13_T0215881","transcript","219541",2.13383873184395,0.0202388347552344,0.682862368254748,1.09345114637761
"219767","SIGMAR1","CHM13_G0055684","CHM13_T0216105","transcript","219767",2.55922038309298,0.0476482459460807,0.738366125102804,1.35570438805937
"219806","IL11RA","CHM13_G0055687","CHM13_T0216142","transcript","219806",0.443921325168934,0.00254143999116174,0.3488396753826,-1.17162408012728
"219834","CCL21","CHM13_G0055694","CHM13_T0216170","transcript","219834",0.461882436906298,0.032477317248407,0.694876725283834,-1.11440240618022
"219944","TESK1","CHM13_G0055729","CHM13_T0216280","transcript","219944",3.55466888367152,0.0050744337137163,0.462586790665548,1.82971517949781
"219952","CD72","CHM13_G0055731","CHM13_T0216288","transcript","219952",2.68701299679048,0.0336546737253248,0.694876725283834,1.42600329952742
"220049","HINT2","CHM13_G0055753","CHM13_T0216383","transcript","220049",2.27056672848972,0.0470392069563224,0.737004696726107,1.18305243598999
"221210","FAM189A2","CHM13_G0056143","CHM13_T0217316","transcript","221210",0.427746978578393,0.000863192744833707,0.217923991301895,-1.22517043071706
"221404","ANXA1","CHM13_G0056191","CHM13_T0217512","transcript","221404",0.329428774805361,0.00573421806574137,0.474981771328796,-1.60196151840263
"221410","ANXA1","CHM13_G0056191","CHM13_T0217516","transcript","221410",0.473994952209302,0.0447463036250486,0.728424302973333,-1.07705639960641
"221809","AGTPBP1","CHM13_G0056329","CHM13_T0217911","transcript","221809",3.14155356206883,0.0365404742839208,0.694876725283834,1.65147817759232
"221853","GOLM1","CHM13_G0056337","CHM13_T0217956","transcript","221853",8.01957657688881,0.0152470014032517,0.636579654049553,3.00352606628755
"221927","CTSL","CHM13_G0056363","CHM13_T0218030","transcript","221927",3.75170247610342,0.00158294903341294,0.300352939758977,1.90754542133151
"222272","ECM2","CHM13_G0056468","CHM13_T0218374","transcript","222272",0.3276333637141,0.0392236222410356,0.695646441188951,-1.60984581723076
"222299","ZNF484","CHM13_G0056481","CHM13_T0218401","transcript","222299",2.05359732636807,0.0245585345363448,0.694876725283834,1.03815332274488
"222321","CARD19","CHM13_G0056488","CHM13_T0218423","transcript","222321",3.03115468671282,0.0332563725925716,0.694876725283834,1.59986747800777
"222428","MFSD14B","CHM13_G0056519","CHM13_T0218530","transcript","222428",2.10121989519461,0.0493246040351198,0.740842531342475,1.07122714968651
"222464","AOPEP","CHM13_G0056528","CHM13_T0218566","transcript","222464",3.69023719807953,0.0305990330871911,0.694876725283834,1.88371355165013
"222475","MIR24-1","CHM13_G0056538","CHM13_T0218577","transcript","222475",0.314208060228815,0.0108496898023747,0.566796925461193,-1.67020790501595
"222727","XPA","CHM13_G0056612","CHM13_T0218830","transcript","222727",0.447459219481359,0.033734119926533,0.694876725283834,-1.16017189079633
"222758","NANS","CHM13_G0056624","CHM13_T0218860","transcript","222758",3.78632296084994,0.00732250011131752,0.506233691788412,1.92079747341476
"222851","ALG2","CHM13_G0056644","CHM13_T0218953","transcript","222851",3.82344132698224,0.0237860224623982,0.694876725283834,1.93487173522388
"222918","MSANTD3-TMEFF1","CHM13_G0056667","CHM13_T0219020","transcript","222918",2.2266002948593,0.0486148842086447,0.738814538871658,1.15484259791928
"223033","ABCA1","CHM13_G0056725","CHM13_T0219134","transcript","223033",5.61342472550227,0.0451647942185571,0.728424302973333,2.48888122127994
"223706","TLR4","CHM13_G0056924","CHM13_T0219802","transcript","223706",3.28068286205591,0.00453679198958323,0.435903849444195,1.71399613775972
"224228","RALGPS1","CHM13_G0057075","CHM13_T0220323","transcript","224228",0.45085525863316,0.00876896571402497,0.532034035200849,-1.14926374603574
"224289","RPL12","CHM13_G0057083","CHM13_T0220384","transcript","224289",0.362993149589075,0.0225436563887274,0.694876725283834,-1.46198577296696
"224627","GOLGA2","CHM13_G0057127","CHM13_T0220722","transcript","224627",0.345728118716476,0.0491863398269752,0.740294733976586,-1.53229014942102
"224644","COQ4","CHM13_G0057131","CHM13_T0220739","transcript","224644",2.2944567212725,0.0206310347759449,0.68865349006687,1.19815259446237
"224813","NUP188","CHM13_G0057168","CHM13_T0220908","transcript","224813",4.26680969890009,0.001109494275635,0.246822130016093,2.09315776730597
"225141","LAMC3","CHM13_G0057228","CHM13_T0221235","transcript","225141",0.356712161415824,0.0481448018171249,0.738366125102804,-1.48716769232847
"225722","UBAC1","CHM13_G0057358","CHM13_T0221813","transcript","225722",2.15689691905354,0.0262421774750486,0.694876725283834,1.10895722984846
"225765","CARD9","CHM13_G0057371","CHM13_T0221858","transcript","225765",0.374899741250059,0.000446747636047795,0.180130042940834,-1.41542326498658
"225986","PTGDS","CHM13_G0057423","CHM13_T0222077","transcript","225986",0.340593044653965,0.00180027868309351,0.309707942781521,-1.55387912124991
"226056","MAN1B1","CHM13_G0057440","CHM13_T0222148","transcript","226056",0.3480182903947,0.0391118927804093,0.694876725283834,-1.52276496476649
"226564","BX890604.2","CHM13_G0057595","CHM13_T0222639","transcript","226564",3.41245739661314,0.0111477500966453,0.570769228658593,1.77081103458088
"226573","BX890604.2","CHM13_G0057595","CHM13_T0222647","transcript","226573",0.373522439361215,0.0391118927804093,0.694876725283834,-1.42073317936223
"226729","WWC3","CHM13_G0057653","CHM13_T0222789","transcript","226729",0.454907780677087,0.0326144598576497,0.694876725283834,-1.13635398439881
"226854","PRPS2","CHM13_G0057679","CHM13_T0222914","transcript","226854",2.19343354801601,0.0101785327627509,0.55064368541465,1.13319099931362
"226907","EGFL6","CHM13_G0057694","CHM13_T0222967","transcript","226907",0.43226311776168,0.00108172811378715,0.246822130016093,-1.21001834931346
"227013","VEGFD","CHM13_G0057724","CHM13_T0223076","transcript","227013",0.399725999981625,0.00038797814521474,0.166862933954439,-1.32291667968563
"227059","AP1S2","CHM13_G0057738","CHM13_T0223121","transcript","227059",2.54937674166595,0.048647285298873,0.738871805260398,1.35014458762877
"227082","CTPS2","CHM13_G0057747","CHM13_T0223145","transcript","227082",0.382666117511597,0.000454915992248894,0.180601648922811,-1.38584192908351
"227215","PDHA1","CHM13_G0057790","CHM13_T0223278","transcript","227215",3.57071223323021,0.00160954898140686,0.300924361201234,1.83621187057469
"227361","PRDX4","CHM13_G0057835","CHM13_T0223424","transcript","227361",3.98361845090421,0.0249185020914923,0.694876725283834,1.99407947337265
"227386","APOO","CHM13_G0057840","CHM13_T0223448","transcript","227386",2.9454441378328,0.00128983854753684,0.266840959440485,1.55848519165753
"227544","TAB3","CHM13_G0057924","CHM13_T0223607","transcript","227544",2.60849100497311,0.00617452018147879,0.479787945774941,1.38321545843637
"227651","PRRG1","CHM13_G0057972","CHM13_T0223714","transcript","227651",0.478000449532784,0.0391118927804093,0.694876725283834,-1.06491611990642
"227686","SRPX","CHM13_G0057990","CHM13_T0223749","transcript","227686",2.66564199712101,0.0339569504991545,0.694876725283834,1.41448303561837
"227718","TSPAN7","CHM13_G0057999","CHM13_T0223780","transcript","227718",0.366823052917747,0.0489341092153432,0.740178598066783,-1.44684378723838
"227758","BCOR","CHM13_G0058019","CHM13_T0223821","transcript","227758",0.447215204954647,0.00246353275827826,0.346306469655307,-1.16095885540984
"227782","ATP6AP2","CHM13_G0058025","CHM13_T0223845","transcript","227782",2.30200294183344,0.0261056732618296,0.694876725283834,1.20288967715642
"227791","ATP6AP2","CHM13_G0058025","CHM13_T0223853","transcript","227791",2.17880050508256,0.0150294221523062,0.634905235061109,1.12353410673198
"228153","CDK16","CHM13_G0058137","CHM13_T0224216","transcript","228153",5.71921824993318,0.00358138148026432,0.400843697819719,2.51581796098593
"228311","SLC38A5","CHM13_G0058201","CHM13_T0224373","transcript","228311",0.384859278275552,0.038323276325112,0.694876725283834,-1.37759706634164
"228388","WDR13","CHM13_G0058214","CHM13_T0224450","transcript","228388",3.0280924338184,0.000195945079036974,0.147608943382655,1.59840924487981
"228465","TIMM17B","CHM13_G0058228","CHM13_T0224528","transcript","228465",0.350065111087504,0.0290405497330165,0.694876725283834,-1.51430481081076
"228807","SNORA11D","CHM13_G0058325","CHM13_T0224858","transcript","228807",0.184987789896947,0.0379698683068784,0.694876725283834,-2.43449804596449
"228970","IQSEC2","CHM13_G0058382","CHM13_T0225014","transcript","228970",2.08961453093913,0.0184599587011132,0.666017849746923,1.06323683436726
"229061","GNL3L","CHM13_G0058410","CHM13_T0225105","transcript","229061",3.62272938225882,0.0230175526254002,0.694876725283834,1.85707704055384
"229086","TRO","CHM13_G0058416","CHM13_T0225130","transcript","229086",0.436265767375347,0.00326208647084281,0.391526238977203,-1.19672082120828
"229243","SPIN2B","CHM13_G0058458","CHM13_T0225286","transcript","229243",0.383642118822168,0.0209524430492833,0.690797022290208,-1.38216697703347
"229512","5S_rRNA","CHM13_G0058552","CHM13_T0225554","transcript","229512",2.43470985612078,0.0451165347797939,0.728424302973333,1.28374985687587
"230127","SLC16A2","CHM13_G0058711","CHM13_T0226164","transcript","230127",0.349743915072591,0.0318466517684534,0.694876725283834,-1.51562913762875
"230183","PBDC1","CHM13_G0058733","CHM13_T0226219","transcript","230183",2.90439722815155,0.00816211688833612,0.528835917887567,1.53823878112057
"230256","PGAM4","CHM13_G0058756","CHM13_T0226292","transcript","230256",3.01395823089702,0.00463949298146527,0.438542550867074,1.59165942340711
"230655","GLA","CHM13_G0058963","CHM13_T0226686","transcript","230655",2.13166486814758,0.0279992832767092,0.694876725283834,1.09198064116183
"230739","TCEAL2","CHM13_G0058988","CHM13_T0226771","transcript","230739",0.344687581765162,0.0391118927804093,0.694876725283834,-1.53663877195399
"230870","BEX3","CHM13_G0059042","CHM13_T0226902","transcript","230870",0.447104192377751,0.024922180859694,0.694876725283834,-1.16131702117359
"230884","TCEAL4","CHM13_G0059047","CHM13_T0226916","transcript","230884",0.434402124621048,0.0214349410990684,0.694334784743427,-1.20289693563838
"230898","TCEAL3","CHM13_G0059049","CHM13_T0226930","transcript","230898",0.274241928663287,0.0308491999580105,0.694876725283834,-1.8664789342363
"231119","TSC22D3","CHM13_G0059110","CHM13_T0227151","transcript","231119",0.451749689832905,0.0349485408787475,0.694876725283834,-1.14640448433801
"231250","GNG5P2","CHM13_G0059147","CHM13_T0227280","transcript","231250",2.12854160465653,0.0391263662793029,0.694876725283834,1.08986528943606
"231354","AMOT","CHM13_G0059176","CHM13_T0227384","transcript","231354",0.438801597692521,0.0202095147920357,0.682862368254748,-1.18835931623176
"231621","LAMP2","CHM13_G0059307","CHM13_T0227651","transcript","231621",2.40568671563317,0.0218789324905878,0.694876725283834,1.2664487774971
"231742","STAG2","CHM13_G0059364","CHM13_T0227774","transcript","231742",0.42838160027265,0.0326144598576495,0.694876725283834,-1.22303157970459
"231805","SMARCA1","CHM13_G0059405","CHM13_T0227838","transcript","231805",2.44322023108497,0.0490547245466675,0.740294733976586,1.28878391353306
"231834","UTP14A","CHM13_G0059417","CHM13_T0227866","transcript","231834",2.57604028463187,0.0325822814982601,0.694876725283834,1.36515515478179
"231861","AIFM1","CHM13_G0059420","CHM13_T0227886","transcript","231861",2.48835819326555,0.00325151198000229,0.391526238977203,1.31519417294949
"231911","DENND10P1","CHM13_G0059430","CHM13_T0227943","transcript","231911",3.14704247260162,0.000680606277451146,0.19101542501202,1.65399664943336
"231989","FRMD7","CHM13_G0059460","CHM13_T0228021","transcript","231989",0.387843264560087,0.0245994887527226,0.694876725283834,-1.36645434743863
"232140","RTL8B","CHM13_G0059517","CHM13_T0228171","transcript","232140",3.67230645744505,0.0162032883486206,0.644878180755204,1.87668645804035
"232253","FHL1","CHM13_G0059566","CHM13_T0228272","transcript","232253",0.157810417287275,0.00192834927737895,0.312169045300314,-2.6637356520668
"232254","FHL1","CHM13_G0059566","CHM13_T0228276","transcript","232254",0.439118538854681,0.00622859762970762,0.479787945774941,-1.18731765095099
"232314","ARHGEF6","CHM13_G0059578","CHM13_T0228336","transcript","232314",2.09205524913097,0.0333370846665888,0.694876725283834,1.06492095225157
"232475","MAGEC1","CHM13_G0059646","CHM13_T0228496","transcript","232475",0.320147601723091,0.0326144598576497,0.694876725283834,-1.64319089234291
"232745","HMGB3","CHM13_G0059770","CHM13_T0228764","transcript","232745",2.74474999402056,0.0071055709090484,0.501235308416122,1.45667474711294
"233020","SLC6A8","CHM13_G0059852","CHM13_T0229037","transcript","233020",4.40642864662642,0.0199684589259805,0.680694957179561,2.13960984371849
"233031","BCAP31","CHM13_G0059853","CHM13_T0229049","transcript","233031",5.31951674877768,0.000297623011020653,0.153603235987759,2.4112951901233
"233043","BCAP31","CHM13_G0059853","CHM13_T0229060","transcript","233043",2.88467659297254,0.0363955755657034,0.694876725283834,1.5284095844277
"233079","SSR4","CHM13_G0059859","CHM13_T0229096","transcript","233079",0.344588175876032,0.0391118927804093,0.694876725283834,-1.53705489680007
"233157","NAA10","CHM13_G0059867","CHM13_T0229174","transcript","233157",2.06517025256514,0.00315307740869497,0.39117866601622,1.04626072227745
"233166","RENBP","CHM13_G0059868","CHM13_T0229183","transcript","233166",3.12271903254799,0.00536890026559766,0.464914333401838,1.64280276833868
